industry_code,industry_name,stock_code,company_name,stock_exchange,short_name
BK0539,综合行业,002127,南极电商股份有限公司,sz,南极电商
BK0539,综合行业,000576,江门甘蔗化工厂(集团)股份有限公司,sz,广东甘化
BK0539,综合行业,000009,中国宝安集团股份有限公司,sz,中国宝安
BK0545,机械行业,000157,中联重科股份有限公司,sz,中联重科
BK0545,机械行业,300435,杭州中泰深冷技术股份有限公司,sz,中泰股份
BK0545,机械行业,002651,成都利君实业股份有限公司,sz,利君股份
BK0545,机械行业,300669,杭州沪宁电梯部件股份有限公司,sz,沪宁股份
BK0545,机械行业,000338,潍柴动力股份有限公司,sz,潍柴动力
BK0545,机械行业,002366,台海玛努尔核电设备股份有限公司,sz,台海核电
BK0545,机械行业,300471,厚普清洁能源股份有限公司,sz,厚普股份
BK0545,机械行业,603728,上海鸣志电器股份有限公司,sh,鸣志电器
BK0545,机械行业,300554,南京三超新材料股份有限公司,sz,三超新材
BK0545,机械行业,601717,郑州煤矿机械集团股份有限公司,sh,郑煤机
BK0545,机械行业,601882,宁波海天精工股份有限公司,sh,海天精工
BK0545,机械行业,000837,秦川机床工具集团股份公司,sz,*ST秦机
BK0545,机械行业,603667,浙江五洲新春集团股份有限公司,sh,五洲新春
BK0545,机械行业,300092,四川科新机电股份有限公司,sz,科新机电
BK0545,机械行业,603131,上海沪工焊接集团股份有限公司,sh,上海沪工
BK0545,机械行业,300441,宁波鲍斯能源装备股份有限公司,sz,鲍斯股份
BK0545,机械行业,300681,珠海英搏尔电气股份有限公司,sz,英搏尔
BK0545,机械行业,600562,国睿科技股份有限公司,sh,国睿科技
BK0545,机械行业,300503,广州市昊志机电股份有限公司,sz,昊志机电
BK0545,机械行业,300729,乐歌人体工学科技股份有限公司,sz,乐歌股份
BK0545,机械行业,600582,天地科技股份有限公司,sh,天地科技
BK0545,机械行业,300247,融捷健康科技股份有限公司,sz,融捷健康
BK0545,机械行业,300420,江苏五洋停车产业集团股份有限公司,sz,五洋停车
BK0545,机械行业,300430,北京诚益通控制工程科技股份有限公司,sz,诚益通
BK0545,机械行业,002630,华西能源工业股份有限公司,sz,华西能源
BK0545,机械行业,002483,江苏润邦重工股份有限公司,sz,润邦股份
BK0545,机械行业,002011,浙江盾安人工环境股份有限公司,sz,盾安环境
BK0545,机械行业,603757,浙江大元泵业股份有限公司,sh,大元泵业
BK0545,机械行业,600416,湘潭电机股份有限公司,sh,*ST湘电
BK0545,机械行业,603011,合肥合锻智能制造股份有限公司,sh,合锻智能
BK0545,机械行业,300097,大连智云自动化装备股份有限公司,sz,智云股份
BK0545,机械行业,603318,大连派思燃气系统股份有限公司,sh,派思股份
BK0545,机械行业,300105,烟台龙源电力技术股份有限公司,sz,龙源技术
BK0545,机械行业,002526,山东矿机集团股份有限公司,sz,山东矿机
BK0545,机械行业,002472,浙江双环传动机械股份有限公司,sz,双环传动
BK0545,机械行业,300415,广东伊之密精密机械股份有限公司,sz,伊之密
BK0545,机械行业,603699,苏州纽威阀门股份有限公司,sh,纽威股份
BK0545,机械行业,688408,江苏中信博新能源科技股份有限公司,sh,中信博
BK0545,机械行业,300276,三丰智能装备集团股份有限公司,sz,三丰智能
BK0545,机械行业,002892,科力尔电机集团股份有限公司,sz,科力尔
BK0545,机械行业,300607,广东拓斯达科技股份有限公司,sz,拓斯达
BK0545,机械行业,603766,隆鑫通用动力股份有限公司,sh,隆鑫通用
BK0545,机械行业,002278,上海神开石油化工装备股份有限公司,sz,神开股份
BK0545,机械行业,000622,恒立实业发展集团股份有限公司,sz,恒立实业
BK0545,机械行业,002255,苏州海陆重工股份有限公司,sz,*ST海陆
BK0545,机械行业,603321,浙江梅轮电梯股份有限公司,sh,梅轮电梯
BK0545,机械行业,300509,江苏新美星包装机械股份有限公司,sz,新美星
BK0545,机械行业,002490,山东墨龙石油机械股份有限公司,sz,山东墨龙
BK0545,机械行业,002122,天马轴承集团股份有限公司,sz,*ST天马
BK0545,机械行业,002272,四川川润股份有限公司,sz,川润股份
BK0545,机械行业,601798,甘肃蓝科石化高新装备股份有限公司,sh,蓝科高新
BK0545,机械行业,300411,浙江金盾风机股份有限公司,sz,金盾股份
BK0545,机械行业,002265,云南西仪工业股份有限公司,sz,西仪股份
BK0545,机械行业,600619,上海海立(集团)股份有限公司,sh,海立股份
BK0545,机械行业,688360,浙江德马科技股份有限公司,sh,德马科技
BK0545,机械行业,600815,厦门厦工机械股份有限公司,sh,*ST厦工
BK0545,机械行业,603656,合肥泰禾光电科技股份有限公司,sh,泰禾光电
BK0545,机械行业,600444,国机通用机械科技股份有限公司,sh,国机通用
BK0545,机械行业,002445,中南红文化集团股份有限公司,sz,*ST中南
BK0545,机械行业,002801,杭州微光电子股份有限公司,sz,微光股份
BK0545,机械行业,603090,无锡宏盛换热器制造股份有限公司,sh,宏盛股份
BK0545,机械行业,603029,山东天鹅棉业机械股份有限公司,sh,天鹅股份
BK0545,机械行业,688165,埃夫特智能装备股份有限公司,sh,埃夫特-U
BK0545,机械行业,600560,北京金自天正智能控制股份有限公司,sh,金自天正
BK0545,机械行业,002598,山东省章丘鼓风机股份有限公司,sz,山东章鼓
BK0545,机械行业,002774,快意电梯股份有限公司,sz,快意电梯
BK0545,机械行业,002328,上海新朋实业股份有限公司,sz,新朋股份
BK0545,机械行业,600520,文一三佳科技股份有限公司,sh,文一科技
BK0545,机械行业,603701,浙江德宏汽车电子电器股份有限公司,sh,德宏股份
BK0545,机械行业,601226,华电重工股份有限公司,sh,华电重工
BK0545,机械行业,603320,浙江迪贝电气股份有限公司,sh,迪贝电气
BK0545,机械行业,300809,华辰精密装备(昆山)股份有限公司,sz,华辰装备
BK0545,机械行业,603339,四方科技集团股份有限公司,sh,四方科技
BK0545,机械行业,900910,上海海立(集团)股份有限公司,sh,海立Ｂ股
BK0545,机械行业,900925,上海机电股份有限公司,sh,机电Ｂ股
BK0545,机械行业,300257,浙江开山压缩机股份有限公司,sz,开山股份
BK0545,机械行业,900956,黄石东贝电器股份有限公司,sh,东贝Ｂ股
BK0545,机械行业,603789,星光农机股份有限公司,sh,星光农机
BK0545,机械行业,900924,上工申贝(集团)股份有限公司,sh,上工Ｂ股
BK0545,机械行业,900920,上海柴油机股份有限公司,sh,上柴Ｂ股
BK0545,机械行业,601268,国机重型装备集团股份有限公司,sh,*ST二重
BK0545,机械行业,600860,北京京城机电股份有限公司,sh,*ST京城
BK0545,机械行业,600806,沈机集团昆明机床股份有限公司,sh,退市昆机
BK0545,机械行业,600243,青海华鼎实业股份有限公司,sh,*ST海华
BK0545,机械行业,300362,成都天翔环境股份有限公司,sz,天翔环境
BK0545,机械行业,200771,杭州汽轮机股份有限公司,sz,杭汽轮Ｂ
BK0545,机械行业,200706,瓦房店轴承股份有限公司,sz,瓦轴B
BK0545,机械行业,200570,常柴股份有限公司,sz,苏常柴Ｂ
BK0545,机械行业,200530,冰山冷热科技股份有限公司,sz,冰山B
BK0545,机械行业,200054,重庆建设汽车系统股份有限公司,sz,建车B
BK0545,机械行业,002633,申科滑动轴承股份有限公司,sz,申科股份
BK0545,机械行业,000570,常柴股份有限公司,sz,苏常柴Ａ
BK0545,机械行业,900947,上海振华重工(集团)股份有限公司,sh,振华Ｂ股
BK0545,机械行业,600843,上工申贝(集团)股份有限公司,sh,上工申贝
BK0545,机械行业,000903,昆明云内动力股份有限公司,sz,云内动力
BK0545,机械行业,000680,山推工程机械股份有限公司,sz,山推股份
BK0545,机械行业,601369,西安陕鼓动力股份有限公司,sh,陕鼓动力
BK0545,机械行业,600320,上海振华重工(集团)股份有限公司,sh,振华重工
BK0545,机械行业,002779,浙江中坚科技股份有限公司,sz,中坚科技
BK0545,机械行业,002021,中捷资源投资股份有限公司,sz,ST中捷
BK0545,机械行业,601608,中信重工机械股份有限公司,sh,中信重工
BK0545,机械行业,002347,泰尔重工股份有限公司,sz,泰尔股份
BK0545,机械行业,002523,株洲天桥起重机股份有限公司,sz,天桥起重
BK0545,机械行业,000410,沈阳机床股份有限公司,sz,*ST沈机
BK0545,机械行业,603356,宣城市华菱精工科技股份有限公司,sh,华菱精工
BK0545,机械行业,600169,太原重工股份有限公司,sh,太原重工
BK0545,机械行业,600262,内蒙古北方重型汽车股份有限公司,sh,北方股份
BK0545,机械行业,002689,沈阳远大智能工业集团股份有限公司,sz,远大智能
BK0545,机械行业,603315,辽宁福鞍重工股份有限公司,sh,福鞍股份
BK0545,机械行业,002535,林州重机集团股份有限公司,sz,*ST林重
BK0545,机械行业,600202,哈尔滨空调股份有限公司,sh,哈空调
BK0545,机械行业,002645,江苏华宏科技股份有限公司,sz,华宏科技
BK0545,机械行业,601177,杭州前进齿轮箱集团股份有限公司,sh,杭齿前进
BK0545,机械行业,300004,南方风机股份有限公司,sz,南风股份
BK0545,机械行业,002795,永和流体智控股份有限公司,sz,永和智控
BK0545,机械行业,000811,冰轮环境技术股份有限公司,sz,冰轮环境
BK0545,机械行业,603269,江苏海鸥冷却塔股份有限公司,sh,海鸥股份
BK0545,机械行业,600980,北矿科技股份有限公司,sh,北矿科技
BK0545,机械行业,002871,青岛伟隆阀门股份有限公司,sz,伟隆股份
BK0545,机械行业,000816,江苏农华智慧农业科技股份有限公司,sz,ST慧业
BK0545,机械行业,000821,湖北京山轻工机械股份有限公司,sz,京山轻机
BK0545,机械行业,002903,宇环数控机床股份有限公司,sz,宇环数控
BK0545,机械行业,600841,上海柴油机股份有限公司,sh,上柴股份
BK0545,机械行业,002527,上海新时达电气股份有限公司,sz,新时达
BK0545,机械行业,002534,杭州锅炉集团股份有限公司,sz,杭锅股份
BK0545,机械行业,688558,南通国盛智能科技集团股份有限公司,sh,国盛智科
BK0545,机械行业,002691,冀凯装备制造股份有限公司,sz,冀凯股份
BK0545,机械行业,300512,杭州中亚机械股份有限公司,sz,中亚股份
BK0545,机械行业,688577,浙江海德曼智能装备股份有限公司,sh,浙海德曼
BK0545,机械行业,002722,金轮蓝海股份有限公司,sz,金轮股份
BK0545,机械行业,603277,银都餐饮设备股份有限公司,sh,银都股份
BK0545,机械行业,603489,八方电气(苏州)股份有限公司,sh,八方股份
BK0545,机械行业,600475,无锡华光环保能源集团股份有限公司,sh,华光环能
BK0545,机械行业,300281,广东金明精机股份有限公司,sz,金明精机
BK0545,机械行业,002406,许昌远东传动轴股份有限公司,sz,远东传动
BK0545,机械行业,002559,江苏亚威机床股份有限公司,sz,亚威股份
BK0545,机械行业,600388,福建龙净环保股份有限公司,sh,龙净环保
BK0545,机械行业,600499,科达制造股份有限公司,sh,科达制造
BK0545,机械行业,000852,中石化石油机械股份有限公司,sz,石化机械
BK0545,机械行业,600579,克劳斯玛菲股份有限公司,sh,克劳斯
BK0545,机械行业,603617,君禾泵业股份有限公司,sh,君禾股份
BK0545,机械行业,002786,深圳市银宝山新科技股份有限公司,sz,银宝山新
BK0545,机械行业,603988,中电电机股份有限公司,sh,中电电机
BK0545,机械行业,600835,上海机电股份有限公司,sh,上海机电
BK0545,机械行业,300154,深圳市瑞凌实业股份有限公司,sz,瑞凌股份
BK0545,机械行业,603338,浙江鼎力机械股份有限公司,sh,浙江鼎力
BK0545,机械行业,002337,天津赛象科技股份有限公司,sz,赛象科技
BK0545,机械行业,002896,宁波中大力德智能传动股份有限公司,sz,中大力德
BK0545,机械行业,002248,威海华东数控股份有限公司,sz,华东数控
BK0545,机械行业,601002,晋亿实业股份有限公司,sh,晋亿实业
BK0545,机械行业,000595,宝塔实业股份有限公司,sz,*ST宝实
BK0545,机械行业,600482,中国船舶重工集团动力股份有限公司,sh,中国动力
BK0545,机械行业,601038,第一拖拉机股份有限公司,sh,一拖股份
BK0545,机械行业,002046,洛阳轴研科技股份有限公司,sz,轴研科技
BK0545,机械行业,000404,长虹华意压缩机股份有限公司,sz,长虹华意
BK0545,机械行业,600421,湖北华嵘控股股份有限公司,sh,ST仰帆
BK0545,机械行业,000530,冰山冷热科技股份有限公司,sz,冰山冷热
BK0545,机械行业,002520,浙江日发精密机械股份有限公司,sz,日发精机
BK0545,机械行业,002009,天奇自动化工程股份有限公司,sz,天奇股份
BK0545,机械行业,688569,北京铁科首钢轨道技术股份有限公司,sh,铁科轨道
BK0545,机械行业,605100,华丰动力股份有限公司,sh,华丰股份
BK0545,机械行业,603611,诺力智能装备股份有限公司,sh,诺力股份
BK0545,机械行业,300193,深圳市佳士科技股份有限公司,sz,佳士科技
BK0545,机械行业,600592,福建龙溪轴承(集团)股份有限公司,sh,龙溪股份
BK0545,机械行业,002837,深圳市英维克科技股份有限公司,sz,英维克
BK0545,机械行业,300263,隆华科技集团(洛阳)股份有限公司,sz,隆华科技
BK0545,机械行业,688017,苏州绿的谐波传动科技股份有限公司,sh,绿的谐波
BK0545,机械行业,300626,华瑞电器股份有限公司,sz,华瑞股份
BK0545,机械行业,300660,江苏雷利电机股份有限公司,sz,江苏雷利
BK0545,机械行业,300403,汉宇集团股份有限公司,sz,汉宇集团
BK0545,机械行业,002006,浙江精功科技股份有限公司,sz,精功科技
BK0545,机械行业,002664,长鹰信质科技股份有限公司,sz,长鹰信质
BK0545,机械行业,000777,中核苏阀科技实业股份有限公司,sz,中核科技
BK0545,机械行业,300780,四川德恩精工科技股份有限公司,sz,德恩精工
BK0545,机械行业,002176,江西特种电机股份有限公司,sz,*ST江特
BK0545,机械行业,603488,展鹏科技股份有限公司,sh,展鹏科技
BK0545,机械行业,002884,广东凌霄泵业股份有限公司,sz,凌霄泵业
BK0545,机械行业,601106,中国第一重型机械股份公司,sh,中国一重
BK0545,机械行业,002480,成都市新筑路桥机械股份有限公司,sz,新筑股份
BK0545,机械行业,002367,康力电梯股份有限公司,sz,康力电梯
BK0545,机械行业,300145,南方中金环境股份有限公司,sz,中金环境
BK0545,机械行业,002686,浙江亿利达风机股份有限公司,sz,亿利达
BK0545,机械行业,300126,锐奇控股股份有限公司,sz,锐奇股份
BK0545,机械行业,300161,武汉华中数控股份有限公司,sz,华中数控
BK0545,机械行业,600343,陕西航天动力高科技股份有限公司,sh,航天动力
BK0545,机械行业,000528,广西柳工机械股份有限公司,sz,柳    工
BK0545,机械行业,002282,博深股份有限公司,sz,博深股份
BK0545,机械行业,300718,浙江长盛滑动轴承股份有限公司,sz,长盛轴承
BK0545,机械行业,002765,重庆蓝黛动力传动机械股份有限公司,sz,蓝黛传动
BK0545,机械行业,603686,福建龙马环卫装备股份有限公司,sh,龙马环卫
BK0545,机械行业,000922,哈尔滨电气集团佳木斯电机股份有限公司,sz,佳电股份
BK0545,机械行业,603915,江苏国茂减速机股份有限公司,sh,国茂股份
BK0545,机械行业,300593,北京新雷能科技股份有限公司,sz,新雷能
BK0545,机械行业,300382,苏州斯莱克精密设备股份有限公司,sz,斯莱克
BK0545,机械行业,300195,天津长荣科技集团股份有限公司,sz,长荣股份
BK0545,机械行业,000584,江苏哈工智能机器人股份有限公司,sz,哈工智能
BK0545,机械行业,002158,上海汉钟精机股份有限公司,sz,汉钟精机
BK0545,机械行业,300720,广东海川智能机器股份有限公司,sz,海川智能
BK0545,机械行业,000425,徐工集团工程机械股份有限公司,sz,徐工机械
BK0545,机械行业,300022,吉峰三农科技服务股份有限公司,sz,吉峰科技
BK0545,机械行业,002685,无锡华东重型机械股份有限公司,sz,华东重机
BK0545,机械行业,300540,成都深冷液化设备股份有限公司,sz,深冷股份
BK0545,机械行业,002438,江苏神通阀门股份有限公司,sz,江苏神通
BK0545,机械行业,002266,浙富控股集团股份有限公司,sz,浙富控股
BK0545,机械行业,300391,康跃科技股份有限公司,sz,康跃科技
BK0545,机械行业,002249,中山大洋电机股份有限公司,sz,大洋电机
BK0545,机械行业,603298,杭叉集团股份有限公司,sh,杭叉集团
BK0545,机械行业,601100,江苏恒立液压股份有限公司,sh,恒立液压
BK0545,机械行业,300024,沈阳新松机器人自动化股份有限公司,sz,机器人
BK0545,机械行业,300850,洛阳新强联回转支承股份有限公司,sz,新强联
BK0545,机械行业,300879,宁波大叶园林设备股份有限公司,sz,大叶股份
BK0545,机械行业,002111,威海广泰空港设备股份有限公司,sz,威海广泰
BK0545,机械行业,300817,浙江双飞无油轴承股份有限公司,sz,双飞股份
BK0545,机械行业,600435,北方导航控制技术股份有限公司,sh,北方导航
BK0545,机械行业,600218,安徽全柴动力股份有限公司,sh,全柴动力
BK0545,机械行业,002639,福建雪人股份有限公司,sz,雪人股份
BK0545,机械行业,300606,东莞金太阳研磨股份有限公司,sz,金太阳
BK0545,机械行业,600984,陕西建设机械股份有限公司,sh,建设机械
BK0545,机械行业,000880,潍柴重机股份有限公司,sz,潍柴重机
BK0545,机械行业,300470,中密控股股份有限公司,sz,中密控股
BK0545,机械行业,300278,华昌达智能装备集团股份有限公司,sz,华昌达
BK0545,机械行业,002665,首航高科能源技术股份有限公司,sz,首航高科
BK0545,机械行业,002026,山东威达机械股份有限公司,sz,山东威达
BK0545,机械行业,300095,江西华伍制动器股份有限公司,sz,华伍股份
BK0545,机械行业,002097,山河智能装备股份有限公司,sz,山河智能
BK0545,机械行业,300091,金通灵科技集团股份有限公司,sz,金通灵
BK0545,机械行业,600967,内蒙古第一机械集团股份有限公司,sh,内蒙一机
BK0545,机械行业,603819,常州神力电机股份有限公司,sh,神力股份
BK0545,机械行业,300217,镇江东方电热科技股份有限公司,sz,东方电热
BK0545,机械行业,300035,湖南中科电气股份有限公司,sz,中科电气
BK0545,机械行业,300228,张家港富瑞特种装备股份有限公司,sz,富瑞特装
BK0545,机械行业,603218,日月重工股份有限公司,sh,日月股份
BK0545,机械行业,002747,南京埃斯顿自动化股份有限公司,sz,埃斯顿
BK0545,机械行业,300293,沈阳蓝英工业自动化装备股份有限公司,sz,蓝英装备
BK0545,机械行业,600031,三一重工股份有限公司,sh,三一重工
BK0545,机械行业,002196,浙江方正电机股份有限公司,sz,方正电机
BK0545,机械行业,300116,保力新能源科技股份有限公司,sz,保力新
BK0545,机械行业,002008,大族激光科技产业集团股份有限公司,sz,大族激光
BK0545,机械行业,300185,通裕重工股份有限公司,sz,通裕重工
BK0545,机械行业,300316,浙江晶盛机电股份有限公司,sz,晶盛机电
BK0730,农药兽药,300261,雅本化学股份有限公司,sz,雅本化学
BK0730,农药兽药,603718,上海海利生物技术股份有限公司,sh,海利生物
BK0730,农药兽药,600226,浙江瀚叶股份有限公司,sh,*ST瀚叶
BK0730,农药兽药,002513,江苏蓝丰生物化工股份有限公司,sz,*ST蓝丰
BK0730,农药兽药,603810,江苏丰山集团股份有限公司,sh,丰山集团
BK0730,农药兽药,300796,绍兴贝斯美化工股份有限公司,sz,贝斯美
BK0730,农药兽药,603566,普莱柯生物工程股份有限公司,sh,普莱柯
BK0730,农药兽药,603086,山东先达农化股份有限公司,sh,先达股份
BK0730,农药兽药,200553,安道麦股份有限公司,sz,安道麦B
BK0730,农药兽药,002868,绿康生化股份有限公司,sz,绿康生化
BK0730,农药兽药,002391,江苏长青农化股份有限公司,sz,长青股份
BK0730,农药兽药,603970,中农立华生物科技股份有限公司,sh,中农立华
BK0730,农药兽药,603585,江苏苏利精细化工股份有限公司,sh,苏利股份
BK0730,农药兽药,600538,北海国发海洋生物产业股份有限公司,sh,国发股份
BK0730,农药兽药,688098,申联生物医药(上海)股份有限公司,sh,申联生物
BK0730,农药兽药,002004,华邦生命健康股份有限公司,sz,华邦健康
BK0730,农药兽药,002942,浙江新农化工股份有限公司,sz,新农股份
BK0730,农药兽药,002215,深圳诺普信农化股份有限公司,sz,诺 普 信
BK0730,农药兽药,002749,四川国光农化股份有限公司,sz,国光股份
BK0730,农药兽药,000553,安道麦股份有限公司,sz,安道麦A
BK0730,农药兽药,000525,南京红太阳股份有限公司,sz,红 太 阳
BK0730,农药兽药,600796,浙江钱江生物化学股份有限公司,sh,钱江生化
BK0730,农药兽药,600596,浙江新安化工集团股份有限公司,sh,新安股份
BK0730,农药兽药,002496,江苏辉丰生物农业股份有限公司,sz,*ST辉丰
BK0730,农药兽药,600195,中牧实业股份有限公司,sh,中牧股份
BK0730,农药兽药,600389,南通江山农药化工股份有限公司,sh,江山股份
BK0730,农药兽药,300575,江苏中旗科技股份有限公司,sz,中旗股份
BK0730,农药兽药,600486,江苏扬农化工股份有限公司,sh,扬农化工
BK0730,农药兽药,002734,利民控股集团股份有限公司,sz,利民股份
BK0730,农药兽药,002258,利尔化学股份有限公司,sz,利尔化学
BK0730,农药兽药,603599,安徽广信农化股份有限公司,sh,广信股份
BK0730,农药兽药,600201,金宇生物技术股份有限公司,sh,生物股份
BK0730,农药兽药,600731,湖南海利化工股份有限公司,sh,湖南海利
BK0730,农药兽药,002250,联化科技股份有限公司,sz,联化科技
BK0910,专用设备,300402,南京宝色股份公司,sz,宝色股份
BK0910,专用设备,002975,珠海博杰电子股份有限公司,sz,博杰股份
BK0910,专用设备,300797,钢研纳克检测技术股份有限公司,sz,钢研纳克
BK0910,专用设备,300724,深圳市捷佳伟创新能源装备股份有限公司,sz,捷佳伟创
BK0910,专用设备,300551,上海古鳌电子科技股份有限公司,sz,古鳌科技
BK0910,专用设备,688333,西安铂力特增材技术股份有限公司,sh,铂力特
BK0910,专用设备,688301,上海奕瑞光电子科技股份有限公司,sh,奕瑞科技
BK0910,专用设备,300546,深圳市雄帝科技股份有限公司,sz,雄帝科技
BK0910,专用设备,300837,浙江浙矿重工股份有限公司,sz,浙矿股份
BK0910,专用设备,300619,佛山市金银河智能装备股份有限公司,sz,金银河
BK0910,专用设备,300786,青岛国林环保科技股份有限公司,sz,国林科技
BK0910,专用设备,603901,杭州永创智能设备股份有限公司,sh,永创智能
BK0910,专用设备,002730,电光防爆科技股份有限公司,sz,电光科技
BK0910,专用设备,603660,苏州科达科技股份有限公司,sh,苏州科达
BK0910,专用设备,002529,福建海源复合材料科技股份有限公司,sz,*ST海源
BK0910,专用设备,688155,上海先惠自动化技术股份有限公司,sh,先惠技术
BK0910,专用设备,300272,开能健康科技集团股份有限公司,sz,开能健康
BK0910,专用设备,002972,深圳科安达电子科技股份有限公司,sz,科安达
BK0910,专用设备,300751,苏州迈为科技股份有限公司,sz,迈为股份
BK0910,专用设备,603638,烟台艾迪精密机械股份有限公司,sh,艾迪精密
BK0910,专用设备,002890,山东弘宇农机股份有限公司,sz,弘宇股份
BK0910,专用设备,002823,深圳市凯中精密技术股份有限公司,sz,凯中精密
BK0910,专用设备,002611,广东东方精工科技股份有限公司,sz,东方精工
BK0910,专用设备,002935,成都天奥电子股份有限公司,sz,天奥电子
BK0910,专用设备,000856,唐山冀东装备工程股份有限公司,sz,冀东装备
BK0910,专用设备,300084,海默科技(集团)股份有限公司,sz,海默科技
BK0910,专用设备,300595,欧普康视科技股份有限公司,sz,欧普康视
BK0910,专用设备,688200,北京华峰测控技术股份有限公司,sh,华峰测控
BK0910,专用设备,603159,上海亚虹模具股份有限公司,sh,上海亚虹
BK0910,专用设备,300836,昆山佰奥智能装备股份有限公司,sz,佰奥智能
BK0910,专用设备,002209,广州达意隆包装机械股份有限公司,sz,达 意 隆
BK0910,专用设备,603088,宁波精达成形装备股份有限公司,sh,宁波精达
BK0910,专用设备,300385,无锡雪浪环境科技股份有限公司,sz,雪浪环境
BK0910,专用设备,300757,罗博特科智能科技股份有限公司,sz,罗博特科
BK0910,专用设备,603036,江苏如通石油机械股份有限公司,sh,如通股份
BK0910,专用设备,603337,杰克缝纫机股份有限公司,sh,杰克股份
BK0910,专用设备,603012,上海创力集团股份有限公司,sh,创力集团
BK0910,专用设备,603279,景津环保股份有限公司,sh,景津环保
BK0910,专用设备,600526,浙江菲达环保科技股份有限公司,sh,菲达环保
BK0910,专用设备,688080,北京映翰通网络技术股份有限公司,sh,映翰通
BK0910,专用设备,688128,中国电器科学研究院股份有限公司,sh,中国电研
BK0910,专用设备,688518,深圳市联赢激光股份有限公司,sh,联赢激光
BK0910,专用设备,300902,国安达股份有限公司,sz,国安达
BK0910,专用设备,300526,中潜股份有限公司,sz,中潜股份
BK0910,专用设备,002509,天广中茂股份有限公司,sz,天茂退
BK0910,专用设备,603960,上海克来机电自动化工程股份有限公司,sh,克来机电
BK0910,专用设备,688096,江苏京源环保股份有限公司,sh,京源环保
BK0910,专用设备,603085,浙江天成自控股份有限公司,sh,天成自控
BK0910,专用设备,300486,东杰智能科技集团股份有限公司,sz,东杰智能
BK0910,专用设备,603895,上海天永智能装备股份有限公司,sh,天永智能
BK0910,专用设备,603109,神驰机电股份有限公司,sh,神驰机电
BK0910,专用设备,603203,快克智能装备股份有限公司,sh,快克股份
BK0910,专用设备,688090,广州瑞松智能科技股份有限公司,sh,瑞松科技
BK0910,专用设备,601399,国机重型装备集团股份有限公司,sh,ST国重装
BK0910,专用设备,300818,江西耐普矿机股份有限公司,sz,耐普矿机
BK0910,专用设备,603081,浙江大丰实业股份有限公司,sh,大丰实业
BK0910,专用设备,688218,江苏北人机器人系统股份有限公司,sh,江苏北人
BK0910,专用设备,603289,泰瑞机器股份有限公司,sh,泰瑞机器
BK0910,专用设备,600302,西安标准工业股份有限公司,sh,标准股份
BK0910,专用设备,300823,建科机械(天津)股份有限公司,sz,建科机械
BK0910,专用设备,603800,苏州道森钻采设备股份有限公司,sh,道森股份
BK0910,专用设备,300029,江苏华盛天龙光电设备股份有限公司,sz,ST天龙
BK0910,专用设备,002957,深圳科瑞技术股份有限公司,sz,科瑞技术
BK0910,专用设备,688312,深圳市燕麦科技股份有限公司,sh,燕麦科技
BK0910,专用设备,300480,光力科技股份有限公司,sz,光力科技
BK0910,专用设备,688596,上海正帆科技股份有限公司,sh,正帆科技
BK0910,专用设备,603169,兰州兰石重型装备股份有限公司,sh,兰石重装
BK0910,专用设备,600894,广州广日股份有限公司,sh,广日股份
BK0910,专用设备,300151,深圳市昌红科技股份有限公司,sz,昌红科技
BK0910,专用设备,603912,南京佳力图机房环境技术股份有限公司,sh,佳力图
BK0910,专用设备,603185,无锡上机数控股份有限公司,sh,上机数控
BK0910,专用设备,688022,苏州瀚川智能科技股份有限公司,sh,瀚川智能
BK0910,专用设备,002833,广州弘亚数控机械股份有限公司,sz,弘亚数控
BK0910,专用设备,300521,爱司凯科技股份有限公司,sz,爱司凯
BK0910,专用设备,688377,南京迪威尔高端制造股份有限公司,sh,迪威尔
BK0910,专用设备,688028,北京沃尔德金刚石工具股份有限公司,sh,沃尔德
BK0910,专用设备,688288,杭州鸿泉物联网技术股份有限公司,sh,鸿泉物联
BK0910,专用设备,603076,宁波乐惠国际工程装备股份有限公司,sh,乐惠国际
BK0910,专用设备,603025,北京大豪科技股份有限公司,sh,大豪科技
BK0910,专用设备,300549,优德精密工业(昆山)股份有限公司,sz,优德精密
BK0910,专用设备,603628,清源科技(厦门)股份有限公司,sh,清源股份
BK0910,专用设备,688101,三达膜环境技术股份有限公司,sh,三达膜
BK0910,专用设备,300633,深圳开立生物医疗科技股份有限公司,sz,开立医疗
BK0910,专用设备,603283,苏州赛腾精密电子股份有限公司,sh,赛腾股份
BK0910,专用设备,688025,深圳市杰普特光电股份有限公司,sh,杰普特
BK0910,专用设备,002073,软控股份有限公司,sz,软控股份
BK0910,专用设备,688001,苏州华兴源创科技股份有限公司,sh,华兴源创
BK0910,专用设备,002943,湖南宇晶机器股份有限公司,sz,宇晶股份
BK0910,专用设备,603095,浙江越剑智能装备股份有限公司,sh,越剑智能
BK0910,专用设备,603666,亿嘉和科技股份有限公司,sh,亿嘉和
BK0910,专用设备,603956,上海威派格智慧水务股份有限公司,sh,威派格
BK0910,专用设备,002667,鞍山重型矿山机器股份有限公司,sz,鞍重股份
BK0910,专用设备,688086,广东紫晶信息存储技术股份有限公司,sh,紫晶存储
BK0910,专用设备,600545,卓郎智能技术股份有限公司,sh,卓郎智能
BK0910,专用设备,600761,安徽合力股份有限公司,sh,安徽合力
BK0910,专用设备,300631,江苏久吾高科技股份有限公司,sz,久吾高科
