id,url,title,date,origin,kind1,kind2,kind3,kind4,kind5,kind6,kind7,kind8,kind9,kind10,kind11
29330873,http://jhsjk.people.cn/article/29330873,习近平出席阿斯塔纳专项世博会开幕式,2017-6-10 0:00,人民网－人民日报,出访,,,,,,,,,,
29330881,http://jhsjk.people.cn/article/29330881,习近平在上海合作组织成员国元首理事会第十七次会议上的讲话,2017-6-10 0:00,人民网－人民日报,外交,原文,国外最新讲话,出访,,,,,,,
29330884,http://jhsjk.people.cn/article/29330884,习近平向吴廷觉总统致慰问电,2017-6-10 0:00,人民网－人民日报,函电,,,,,,,,,,
29331331,http://jhsjk.people.cn/article/29331331,习近平结束对哈萨克斯坦共和国国事访问并出席上海合作组织成员国元首理事会第十七次会议和阿斯塔纳专项世博会开幕式后回到北京,2017-6-10 0:00,新华社,出访,,,,,,,,,,
29331523,http://jhsjk.people.cn/article/29331523,习近平结束哈萨克斯坦之行回到北京,2017-6-11 0:00,人民网-人民日报,出访,,,,,,,,,,
29331530,http://jhsjk.people.cn/article/29331530,习近平主席对哈萨克斯坦共和国进行国事访问并出席上海合作组织成员国元首理事会和阿斯塔纳专项世博会开幕式纪实,2017-6-11 0:00,人民网-人民日报,出访,,,,,,,,,,
29337601,http://jhsjk.people.cn/article/29337601,习近平谈担当精神,2017-6-14 0:00,人民网－人民日报海外版,原文,,,,,,,,,,
29339960,http://jhsjk.people.cn/article/29339960,习近平会见卢森堡首相贝泰尔,2017-6-14 0:00,新华社,会见,,,,,,,,,,
29339980,http://jhsjk.people.cn/article/29339980,习近平会见国际足联主席因凡蒂诺,2017-6-14 0:00,新华社,会见,,,,,,,,,,
29340303,http://jhsjk.people.cn/article/29340303,习近平会见卢森堡首相贝泰尔,2017-6-15 0:00,人民网－人民日报,会见,,,,,,,,,,
29340304,http://jhsjk.people.cn/article/29340304,习近平会见国际足联主席,2017-6-15 0:00,人民网－人民日报,会见,,,,,,,,,,
29340955,http://jhsjk.people.cn/article/29340955,习近平谈“兴国之要”：发展是解决所有问题的关键,2017-6-15 0:00,人民网-中国共产党新闻网,原文,,,,,,,,,,
29344209,http://jhsjk.people.cn/article/29344209,习近平：全面建成小康社会不是一个“速度游戏”,2017-6-16 0:00,人民网-理论频道,原文,,,,,,,,,,
29346095,http://jhsjk.people.cn/article/29346095,习近平向2017年金砖国家运动会致贺信,2017-6-18 0:00,人民网－人民日报,函电,,,,,,,,,,
29346096,http://jhsjk.people.cn/article/29346096,习近平就科尔逝世分别向德国总统施泰因迈尔和总理默克尔致唁电 ,2017-6-18 0:00,人民网－人民日报,函电,,,,,,,,,,
29347273,http://jhsjk.people.cn/article/29347273,使市场在资源配置中起决定性作用和更好发挥政府作用,2017-6-19 0:00,人民网-理论频道,原文,,,,,,,,,,
29349145,http://jhsjk.people.cn/article/29349145,习近平集体会见金砖国家外长会晤外方代表团团长,2017-6-19 0:00,新华社,会见,,,,,,,,,,
29349540,http://jhsjk.people.cn/article/29349540,习近平集体会见金砖国家外长会晤外方代表团团长,2017-6-20 0:00,人民网－人民日报,会见,,,,,,,,,,
29351822,http://jhsjk.people.cn/article/29351822,习近平主持召开中央军民融合发展委员会第一次全体会议,2017-6-20 0:00,新华社,会议,,,,,,,,,,
29352202,http://jhsjk.people.cn/article/29352202,习近平：加强集中统一领导加快形成全要素 多领域高效益的军民融合深度发展格局,2017-6-21 0:00,人民网－人民日报,会议,,,,,,,,,,
29352238,http://jhsjk.people.cn/article/29352238,习近平谈务实作风:让埋头苦干真抓实干的干部真正得到重用,2017-6-21 0:00,人民网－人民日报海外版,原文,,,,,,,,,,
29352816,http://jhsjk.people.cn/article/29352816,习近平：推进供给侧结构性改革是一场硬仗,2017-6-21 0:00,人民网-中国共产党新闻网,原文,,,,,,,,,,
29355210,http://jhsjk.people.cn/article/29355210,习近平谈创新驱动发展战略：要抓好顶层设计和任务落实,2017-6-22 0:00,人民网-中国共产党新闻网,原文,,,,,,,,,,
29356527,http://jhsjk.people.cn/article/29356527,习近平：请乡亲们同党中央一起，撸起袖子加油干！,2017-6-22 0:00,人民网,考察,,,,,,,,,,
29357462,http://jhsjk.people.cn/article/29357462,组图：习近平在山西考察企业,2017-6-23 0:00,新华社,考察,,,,,,,,,,
29357464,http://jhsjk.people.cn/article/29357464,组图：习近平在山西考察,2017-6-23 0:00,新华社,考察,,,,,,,,,,
29359670,http://jhsjk.people.cn/article/29359670,习近平：为党的十九大胜利召开营造良好环境,2017-6-23 0:00,新华社,考察,,,,,,,,,,
29359849,http://jhsjk.people.cn/article/29359849,习近平在山西考察工作时强调 扎扎实实做好改革发展稳定各项工作 为党的十九大胜利召开营造良好环境,2017-6-24 0:00,人民网－人民日报,考察,,,,,,,,,,
29359853,http://jhsjk.people.cn/article/29359853,习近平总书记在山西深度贫困地区调研脱贫攻坚,2017-6-24 0:00,人民网－人民日报,考察,,,,,,,,,,
29360135,http://jhsjk.people.cn/article/29360135,习近平：强化支撑体系加大政策倾斜 聚焦精准发力攻克坚中之坚,2017-6-24 0:00,新华社,会议,,,,,,,,,,
29360551,http://jhsjk.people.cn/article/29360551,习近平：全面提高遂行发射和试验任务能力 为建设航天强国再立新功,2017-6-25 0:00,人民网－人民日报,考察,,,,,,,,,,
29360552,http://jhsjk.people.cn/article/29360552,习近平：强化支撑体系加大政策倾斜 聚焦精准发力攻克坚中之坚,2017-6-25 0:00,人民网－人民日报,会议,,,,,,,,,,
29360688,http://jhsjk.people.cn/article/29360688,习近平将出席庆祝香港回归祖国20周年大会并视察香港特别行政区,2017-6-25 0:00,新华社,考察,,,,,,,,,,
29361333,http://jhsjk.people.cn/article/29361333,习近平将赴香港出席庆祝香港回归祖国20周年大会暨香港特别行政区第五届政府就职典礼并视察香港特别行政区,2017-6-26 0:00,人民网－人民日报,考察,,,,,,,,,,
29361409,http://jhsjk.people.cn/article/29361409,情牵黄土地 心系老区人——习近平总书记在山西考察工作纪实,2017-6-26 0:00,山西日报,考察,,,,,,,,,,
29361656,http://jhsjk.people.cn/article/29361656,习近平谈互联网发展：核心技术受制于人是最大的隐患,2017-6-26 0:00,人民网-理论频道,原文,,,,,,,,,,
29363664,http://jhsjk.people.cn/article/29363664,习近平主持召开中央全面深化改革领导小组第三十六次会议,2017-6-26 0:00,新华社,会议,,,,,,,,,,
29363879,http://jhsjk.people.cn/article/29363879,习近平会见瑞典首相勒文,2017-6-26 0:00,新华社,会见,,,,,,,,,,
29363886,http://jhsjk.people.cn/article/29363886,习近平会见芬兰总理西比莱,2017-6-26 0:00,新华社,会见,,,,,,,,,,
29363915,http://jhsjk.people.cn/article/29363915,习近平：把握国家发展机遇 推进“一国两制”实践,2017-6-26 0:00,新华社,考察,,,,,,,,,,
29364295,http://jhsjk.people.cn/article/29364295,习近平：抓好各项改革协同发挥改革整体效应 朝着全面深化改革总目标聚焦发力,2017-6-27 0:00,人民网－人民日报,会议,,,,,,,,,,
29364296,http://jhsjk.people.cn/article/29364296,习近平：把握国家发展机遇 推进“一国两制”实践,2017-6-27 0:00,人民网－人民日报,活动,,,,,,,,,,
29364297,http://jhsjk.people.cn/article/29364297,习近平会见瑞典首相勒文,2017-6-27 0:00,人民网－人民日报,会见,,,,,,,,,,
29364298,http://jhsjk.people.cn/article/29364298,习近平会见芬兰总理西比莱,2017-6-27 0:00,人民网－人民日报,会见,,,,,,,,,,
29364950,http://jhsjk.people.cn/article/29364950,习近平谈消除贫困：开对了“药方子”才能拔掉“穷根子”,2017-6-27 0:00,人民网-中国共产党新闻网,原文,,,,,,,,,,
29366602,http://jhsjk.people.cn/article/29366602,习近平将对俄罗斯、德国进行国事访问并出席二十国集团领导人第十二次峰会,2017-6-27 0:00,新华社,出访,,,,,,,,,,
29367184,http://jhsjk.people.cn/article/29367184,习近平将对俄罗斯、德国进行国事访问并出席二十国集团领导人第十二次峰会,2017-6-28 0:00,人民网－人民日报,出访,,,,,,,,,,
29367234,http://jhsjk.people.cn/article/29367234,习近平谈科学方法,2017-6-28 0:00,人民网－人民日报海外版,原文,,,,,,,,,,
29368996,http://jhsjk.people.cn/article/29368996,习近平向亚信非政府论坛第二次会议致贺词,2017-6-28 0:00,新华社,函电,,,,,,,,,,
29369512,http://jhsjk.people.cn/article/29369512,中共中央政治局召开会议 习近平主持,2017-6-28 0:00,新华社,会议,,,,,,,,,,
29370106,http://jhsjk.people.cn/article/29370106,习近平向亚信非政府论坛第二次会议致贺词,2017-6-29 0:00,人民网－人民日报,函电,,,,,,,,,,
29370109,http://jhsjk.people.cn/article/29370109,中共中央政治局召开会议审议《关于巡视31所中管高校党委情况的专题报告》 习近平主持,2017-6-29 0:00,人民网－人民日报,会议,,,,,,,,,,
29372016,http://jhsjk.people.cn/article/29372016,习近平抵达香港,2017-6-29 0:00,新华社,考察,,,,,,,,,,
29372605,http://jhsjk.people.cn/article/29372605,习近平出席《兴建香港故宫文化博物馆合作协议》签署仪式,2017-6-29 0:00,新华社,活动,,,,,,,,,,
29373103,http://jhsjk.people.cn/article/29373103,习近平会见梁振英和香港特别行政区行政、立法、司法机构负责人,2017-6-30 0:00,人民网－人民日报,会见,,,,,,,,,,
29373105,http://jhsjk.people.cn/article/29373105,习近平出席《兴建香港故宫文化博物馆合作协议》签署仪式,2017-6-30 0:00,人民网－人民日报,活动,,,,,,,,,,
29373106,http://jhsjk.people.cn/article/29373106,习近平将对俄罗斯、德国进行国事访问并出席二十国集团领导人第十二次峰会,2017-6-30 0:00,人民网－人民日报,出访,,,,,,,,,,
29375227,http://jhsjk.people.cn/article/29375227,习近平视察并检阅驻香港部队,2017-6-30 0:00,新华社,考察,,,,,,,,,,
29375734,http://jhsjk.people.cn/article/29375734,习近平：在新的起点上全面加强驻香港部队工作,2017-6-30 0:00,新华社,考察,,,,,,,,,,
29375744,http://jhsjk.people.cn/article/29375744,习近平考察香港少年警讯永久活动中心暨青少年综合训练营,2017-6-30 0:00,新华社,考察,,,,,,,,,,
29375765,http://jhsjk.people.cn/article/29375765,习近平会见中央驻港机构和主要中资机构负责人,2017-6-30 0:00,新华社,会见,,,,,,,,,,
29375773,http://jhsjk.people.cn/article/29375773,习近平会见香港社会各界代表人士,2017-6-30 0:00,新华社,会见,,,,,,,,,,
29375784,http://jhsjk.people.cn/article/29375784,习近平会见全国政协副主席董建华,2017-6-30 0:00,新华社,会见,,,,,,,,,,
29375785,http://jhsjk.people.cn/article/29375785,习近平会见崔世安,2017-6-30 0:00,新华社,会见,,,,,,,,,,
29376120,http://jhsjk.people.cn/article/29376120,庆祝香港回归祖国20周年文艺晚会在香港举行 习近平出席观看,2017-7-1 0:00,人民网－人民日报,活动,,,,,,,,,,
29376121,http://jhsjk.people.cn/article/29376121,习近平出席香港特别行政区政府欢迎晚宴并发表重要讲话,2017-7-1 0:00,人民网－人民日报,活动,,,,,,,,,,
29376122,http://jhsjk.people.cn/article/29376122,习近平考察香港少年警讯永久活动中心暨青少年综合训练营,2017-7-1 0:00,人民网－人民日报,考察,,,,,,,,,,
29376123,http://jhsjk.people.cn/article/29376123,习近平视察驻香港部队：在新的起点上全面加强驻香港部队工作,2017-7-1 0:00,人民网－人民日报,考察,,,,,,,,,,
29376124,http://jhsjk.people.cn/article/29376124,习近平在香港特别行政区政府欢迎晚宴上的致辞,2017-7-1 0:00,人民网－人民日报,讲话,原文,政治,国内最新讲话,,,,,,,
29376125,http://jhsjk.people.cn/article/29376125,习近平会见全国政协副主席董建华,2017-7-1 0:00,人民网－人民日报,会见,,,,,,,,,,
29376126,http://jhsjk.people.cn/article/29376126,习近平会见崔世安,2017-7-1 0:00,人民网－人民日报,会见,,,,,,,,,,
29376127,http://jhsjk.people.cn/article/29376127,习近平会见香港社会各界代表人士,2017-7-1 0:00,人民网－人民日报,会见,,,,,,,,,,
29376128,http://jhsjk.people.cn/article/29376128,习近平会见中央驻港机构和主要中资机构负责人,2017-7-1 0:00,人民网－人民日报,会见,,,,,,,,,,
29376545,http://jhsjk.people.cn/article/29376545,庆祝香港回归祖国20周年大会暨香港特别行政区第五届政府就职典礼隆重举行 习近平出席并发表重要讲话,2017-7-1 0:00,新华社,活动,,,,,,,,,,
29376652,http://jhsjk.people.cn/article/29376652,习近平出席《深化粤港澳合作 推进大湾区建设框架协议》签署仪式,2017-7-1 0:00,新华社,活动,,,,,,,,,,
29376660,http://jhsjk.people.cn/article/29376660,习近平会见林郑月娥和香港特别行政区新任行政、立法、司法机构负责人,2017-7-1 0:00,新华社,会见,,,,,,,,,,
29376661,http://jhsjk.people.cn/article/29376661,习近平考察香港重要基础设施建设项目,2017-7-1 0:00,新华社,考察,,,,,,,,,,
29376805,http://jhsjk.people.cn/article/29376805,习近平在庆祝香港回归祖国二十周年大会暨香港特别行政区第五届政府就职典礼上的讲话,2017-7-2 0:00,人民网－人民日报,讲话,讲话原音,经济,社会,文化,原文,政治,国内最新讲话,,,
29376806,http://jhsjk.people.cn/article/29376806,习近平考察香港重要基础设施建设项目,2017-7-2 0:00,人民网－人民日报,考察,,,,,,,,,,
29376807,http://jhsjk.people.cn/article/29376807,习近平主席离开香港返回北京,2017-7-2 0:00,人民网－人民日报,活动,,,,,,,,,,
29376808,http://jhsjk.people.cn/article/29376808,习近平出席《深化粤港澳合作 推进大湾区建设框架协议》签署仪式,2017-7-2 0:00,人民网－人民日报,活动,,,,,,,,,,
29376809,http://jhsjk.people.cn/article/29376809,习近平会见林郑月娥和香港特别行政区新任行政、立法、司法机构负责人,2017-7-2 0:00,人民网－人民日报,会见,,,,,,,,,,
29376810,http://jhsjk.people.cn/article/29376810,庆祝香港回归祖国20周年大会暨香港特别行政区第五届政府就职典礼隆重举行 习近平出席并发表重要讲话,2017-7-2 0:00,人民网-人民日报,活动,,,,,,,,,,
29376839,http://jhsjk.people.cn/article/29376839,“香港发展一直牵动着我的心”——习近平主席视察香港特别行政区纪实,2017-7-2 0:00,人民网－人民日报,活动,,,,,,,,,,
29378048,http://jhsjk.people.cn/article/29378048,习近平：用顶层设计指导引领推动京津冀发展合作,2017-7-3 0:00,人民网-理论频道,原文,,,,,,,,,,
29379460,http://jhsjk.people.cn/article/29379460,习近平离京对俄罗斯、德国进行国事访问并出席G20峰会,2017-7-3 0:00,新华社,出访,,,,,,,,,,
29380143,http://jhsjk.people.cn/article/29380143,习近平致电祝贺非洲联盟第29届首脑会议召开,2017-7-3 0:00,新华社,函电,,,,,,,,,,
29380215,http://jhsjk.people.cn/article/29380215,习近平抵达莫斯科 开始对俄罗斯联邦进行国事访问,2017-7-3 0:00,新华社,出访,,,,,,,,,,
29380499,http://jhsjk.people.cn/article/29380499,习近平抵达莫斯科开始对俄罗斯联邦进行国事访问,2017-7-4 0:00,人民网－人民日报,出访,,,,,,,,,,
29380500,http://jhsjk.people.cn/article/29380500,习近平接受俄罗斯媒体采访,2017-7-4 0:00,人民网－人民日报,外交,原文,国外最新讲话,出访,,,,,,,
29380501,http://jhsjk.people.cn/article/29380501,习近平致电祝贺非洲联盟第29届首脑会议召开,2017-7-4 0:00,人民网－人民日报,函电,,,,,,,,,,
29381056,http://jhsjk.people.cn/article/29381056,习近平会见俄罗斯总统普京,2017-7-4 0:00,新华社,出访,,,,,,,,,,
29381645,http://jhsjk.people.cn/article/29381645,习近平谈对外开放：敢于到世界市场的汪洋大海中去游泳,2017-7-4 0:00,人民网-中国共产党新闻网,原文,,,,,,,,,,
29382946,http://jhsjk.people.cn/article/29382946,习近平会见俄罗斯总理梅德韦杰夫,2017-7-4 0:00,新华社,出访,,,,,,,,,,
29383830,http://jhsjk.people.cn/article/29383830,习近平抵达柏林开始对德意志联邦共和国进行国事访问,2017-7-5 0:00,新华社,出访,,,,,,,,,,
29384681,http://jhsjk.people.cn/article/29384681,习近平会见德国总理默克尔,2017-7-5 0:00,新华社,出访,,,,,,,,,,
29384696,http://jhsjk.people.cn/article/29384696,习近平同俄罗斯总统普京举行会谈,2017-7-5 0:00,人民网－人民日报,出访,,,,,,,,,,
29384697,http://jhsjk.people.cn/article/29384697,习近平会见俄罗斯总统普京,2017-7-5 0:00,人民网－人民日报,出访,,,,,,,,,,
29384698,http://jhsjk.people.cn/article/29384698,习近平开始对德意志联邦共和国进行国事访问,2017-7-5 0:00,人民网－人民日报,出访,,,,,,,,,,
29384702,http://jhsjk.people.cn/article/29384702,习近平同俄罗斯总统普京共同会见中俄友好、和平与发展委员会，媒体和企业界代表,2017-7-5 0:00,人民网－人民日报,出访,,,,,,,,,,
29384703,http://jhsjk.people.cn/article/29384703,习近平在德国媒体发表署名文章,2017-7-5 0:00,人民网－人民日报,外交,原文,国外最新讲话,出访,,,,,,,
29384704,http://jhsjk.people.cn/article/29384704,习近平会见俄罗斯总理梅德韦杰夫,2017-7-5 0:00,人民网－人民日报,出访,,,,,,,,,,
29384768,http://jhsjk.people.cn/article/29384768,习近平：依法协调处理各种利益问题，避免埋钉子、留尾巴,2017-7-5 0:00,人民网-理论频道,原文,,,,,,,,,,
29385483,http://jhsjk.people.cn/article/29385483,习近平同德国总理默克尔举行会谈,2017-7-5 0:00,新华社,出访,,,,,,,,,,
29385976,http://jhsjk.people.cn/article/29385976,习近平同德国总理默克尔举行会谈,2017-7-6 0:00,人民网－人民日报,出访,,,,,,,,,,
29385977,http://jhsjk.people.cn/article/29385977,习近平会见德国总统施泰因迈尔,2017-7-6 0:00,人民网－人民日报,出访,,,,,,,,,,
29385978,http://jhsjk.people.cn/article/29385978,习近平会见德国总理默克尔,2017-7-6 0:00,人民网－人民日报,出访,,,,,,,,,,
29385980,http://jhsjk.people.cn/article/29385980,习近平同德国总理默克尔共同出席柏林动物园大熊猫馆开馆仪式,2017-7-6 0:00,人民网－人民日报,出访,,,,,,,,,,
29385981,http://jhsjk.people.cn/article/29385981,“我们是山水相连的好邻居”——记习近平主席对俄罗斯进行国事访问,2017-7-6 0:00,人民网－人民日报,出访,,,,,,,,,,
29385982,http://jhsjk.people.cn/article/29385982,习近平同德国总理默克尔共同观看中德青少年足球友谊赛,2017-7-6 0:00,人民网－人民日报,出访,,,,,,,,,,
29388427,http://jhsjk.people.cn/article/29388427,习近平会见韩国总统文在寅,2017-7-6 0:00,新华社,出访,,,,,,,,,,
29388429,http://jhsjk.people.cn/article/29388429,习近平致信祝贺金砖国家卫生部长会暨传统医药高级别会议召开,2017-7-6 0:00,新华社,函电,,,,,,,,,,
29388430,http://jhsjk.people.cn/article/29388430,习近平致2017年金砖国家卫生部长会暨传统医药高级别会议的贺信,2017-7-6 0:00,新华社,函电,,,,,,,,,,
29388432,http://jhsjk.people.cn/article/29388432,习近平会见德国社会民主党主席舒尔茨,2017-7-6 0:00,新华社,出访,,,,,,,,,,
29388863,http://jhsjk.people.cn/article/29388863,习近平抵达汉堡,2017-7-7 0:00,人民网－人民日报,出访,,,,,,,,,,
29388864,http://jhsjk.people.cn/article/29388864,习近平致信祝贺金砖国家卫生部长会暨传统医药高级别会议召开,2017-7-7 0:00,人民网－人民日报,社会,外交,原文,函电,国内最新讲话,,,,,,
29388865,http://jhsjk.people.cn/article/29388865,习近平会见韩国总统文在寅,2017-7-7 0:00,人民网－人民日报,出访,,,,,,,,,,
29388866,http://jhsjk.people.cn/article/29388866,习近平会见新加坡总理李显龙,2017-7-7 0:00,人民网－人民日报,出访,,,,,,,,,,
29388870,http://jhsjk.people.cn/article/29388870,习近平会见德国社会民主党主席舒尔茨,2017-7-7 0:00,人民网－人民日报,出访,,,,,,,,,,
29388871,http://jhsjk.people.cn/article/29388871,习近平会见汉堡市市长肖尔茨,2017-7-7 0:00,人民网－人民日报,出访,,,,,,,,,,
29391340,http://jhsjk.people.cn/article/29391340,习近平主持金砖国家领导人非正式会晤,2017-7-7 0:00,新华社,出访,,,,,,,,,,
29391612,http://jhsjk.people.cn/article/29391612,习近平主持金砖国家领导人非正式会晤,2017-7-8 0:00,人民网－人民日报,出访,,,,,,,,,,
29391613,http://jhsjk.people.cn/article/29391613,习近平出席二十国集团领导人第十二次峰会并发表重要讲话,2017-7-8 0:00,人民网－人民日报,出访,,,,,,,,,,
29391614,http://jhsjk.people.cn/article/29391614,习近平会见英国首相特雷莎·梅,2017-7-8 0:00,人民网－人民日报,出访,,,,,,,,,,
29391615,http://jhsjk.people.cn/article/29391615,习近平：坚持开放包容 推动联动增长,2017-7-8 0:00,人民网－人民日报,外交,原文,国外最新讲话,出访,,,,,,,
29391942,http://jhsjk.people.cn/article/29391942,习近平会见日本首相安倍晋三,2017-7-8 0:00,人民网-人民日报,出访,,,,,,,,,,
29392279,http://jhsjk.people.cn/article/29392279,习近平会见美国总统特朗普,2017-7-9 0:00,人民网－人民日报,出访,,,,,,,,,,
29392280,http://jhsjk.people.cn/article/29392280,习近平继续出席二十国集团领导人第十二次峰会,2017-7-9 0:00,人民网－人民日报,出访,,,,,,,,,,
29392281,http://jhsjk.people.cn/article/29392281,习近平会见法国总统马克龙,2017-7-9 0:00,人民网－人民日报,出访,,,,,,,,,,
29392306,http://jhsjk.people.cn/article/29392306,习近平会见日本首相安倍晋三,2017-7-9 0:00,人民网－人民日报,出访,,,,,,,,,,
29393036,http://jhsjk.people.cn/article/29393036,习近平回到北京,2017-7-10 0:00,人民网－人民日报,出访,,,,,,,,,,
29393039,http://jhsjk.people.cn/article/29393039,习近平主席对德国进行国事访问并出席二十国集团领导人第十二次峰会纪实,2017-7-10 0:00,人民网－人民日报,出访,,,,,,,,,,
29403669,http://jhsjk.people.cn/article/29403669,习近平会见加拿大总督约翰斯顿,2017-7-13 0:00,新华社,会见,,,,,,,,,,
29403897,http://jhsjk.people.cn/article/29403897,习近平会见加拿大总督约翰斯顿,2017-7-14 0:00,人民网－人民日报,会见,,,,,,,,,,
29407694,http://jhsjk.people.cn/article/29407694,习近平：深化金融改革 促进经济和金融良性循环健康发展,2017-7-16 0:00,人民网－人民日报,会议,,,,,,,,,,
29410601,http://jhsjk.people.cn/article/29410601,习近平：营造稳定公平透明的营商环境　加快建设开放型经济新体制,2017-7-17 0:00,新华社,会议,,,,,,,,,,
29410770,http://jhsjk.people.cn/article/29410770,习近平：营造稳定公平透明的营商环境 加快建设开放型经济新体制,2017-7-18 0:00,人民网－人民日报,会议,,,,,,,,,,
29413431,http://jhsjk.people.cn/article/29413431,习近平同巴勒斯坦国总统阿巴斯会谈,2017-7-19 0:00,人民网－人民日报,会见,,,,,,,,,,
29413450,http://jhsjk.people.cn/article/29413450,习近平引用的外国名言,2017-7-19 0:00,人民网－人民日报海外版,原文,,,,,,,,,,
29415994,http://jhsjk.people.cn/article/29415994,习近平：敢于担当善谋实干锐意进取 深入扎实推动地方改革工作,2017-7-19 0:00,新华社,会议,,,,,,,,,,
29416146,http://jhsjk.people.cn/article/29416146,习近平：敢于担当善谋实干锐意进取 深入扎实推动地方改革工作,2017-7-20 0:00,人民网－人民日报,会议,,,,,,,,,,
29416147,http://jhsjk.people.cn/article/29416147,新调整组建的军事科学院 国防大学 国防科技大学成立大会暨军队院校 科研机构 训练机构主要领导座谈会在京举行,2017-7-20 0:00,人民网－人民日报,活动,,,,,,,,,,
29421553,http://jhsjk.people.cn/article/29421553,习近平：铭记光辉历史 传承红色基因,2017-7-21 0:00,新华社,考察,,,,,,,,,,
29421741,http://jhsjk.people.cn/article/29421741,习近平：铭记光辉历史 传承红色基因 为把人民军队建设成为世界一流军队而不懈奋斗,2017-7-22 0:00,人民网－人民日报,考察,,,,,,,,,,
29425211,http://jhsjk.people.cn/article/29425211,习近平主持政治局会议 分析研究当前经济形势和经济工作,2017-7-24 0:00,新华社,会议,,,,,,,,,,
29425234,http://jhsjk.people.cn/article/29425234,习近平致信祝贺第十九届国际植物学大会开幕 李克强作出批示表示祝贺,2017-7-24 0:00,新华社,函电,,,,,,,,,,
29425236,http://jhsjk.people.cn/article/29425236,中共中央召开党外人士座谈会 习近平主持并发表重要讲话,2017-7-24 0:00,新华社,会议,,,,,,,,,,
29425237,http://jhsjk.people.cn/article/29425237,习近平致第十九届国际植物学大会的贺信,2017-7-24 0:00,新华社,函电,,,,,,,,,,
29425572,http://jhsjk.people.cn/article/29425572,中共中央召开党外人士座谈会 习近平主持并发表重要讲话,2017-7-25 0:00,人民网－人民日报,会议,,,,,,,,,,
29425573,http://jhsjk.people.cn/article/29425573,中共中央政治局召开会议分析研究当前经济形势和经济工作 习近平主持,2017-7-25 0:00,人民网－人民日报,会议,,,,,,,,,,
29425574,http://jhsjk.people.cn/article/29425574,习近平致信祝贺第十九届国际植物学大会开幕,2017-7-25 0:00,人民网－人民日报,社会,生态,原文,函电,国内最新讲话,,,,,,
29427957,http://jhsjk.people.cn/article/29427957,习近平：军队全力以赴全党全国大力支持 推动国防和军队改革向纵深发展,2017-7-25 0:00,新华社,会议,,,,,,,,,,
29428316,http://jhsjk.people.cn/article/29428316,习近平：军队全力以赴全党全国大力支持 推动国防和军队改革向纵深发展,2017-7-26 0:00,人民网－人民日报,活动,,,,,,,,,,
29430955,http://jhsjk.people.cn/article/29430955,习近平讲故事：梁家河的变化是中国进步的缩影,2017-7-27 0:00,人民网－人民日报海外版,原文,,,,,,,,,,
29433349,http://jhsjk.people.cn/article/29433349,习近平：为决胜全面小康社会实现中国梦而奋斗,2017-7-27 0:00,新华社,会议,,,,,,,,,,
29433645,http://jhsjk.people.cn/article/29433645,习近平：高举中国特色社会主义伟大旗帜 为决胜全面小康社会实现中国梦而奋斗,2017-7-28 0:00,人民网－人民日报,会议,,,,,,,,,,
29435902,http://jhsjk.people.cn/article/29435902,习近平集体会见第七次金砖国家安全事务高级代表会议外方代表团团长,2017-7-28 0:00,新华社,会见,,,,,,,,,,
29435904,http://jhsjk.people.cn/article/29435904,习近平向“八一勋章”获得者颁授勋章和证书,2017-7-28 0:00,新华社,活动,,,,,,,,,,
29435905,http://jhsjk.people.cn/article/29435905,中央军委举行晋升上将军衔仪式 习近平颁发命令状,2017-7-28 0:00,新华社,活动,,,,,,,,,,
29436325,http://jhsjk.people.cn/article/29436325,中央军委举行颁授“八一勋章”和授予荣誉称号仪式,2017-7-29 0:00,人民网－人民日报,活动,,,,,,,,,,
29436326,http://jhsjk.people.cn/article/29436326,庆祝中国人民解放军建军90周年文艺晚会《在党的旗帜下》在京举行,2017-7-29 0:00,人民网－人民日报,活动,,,,,,,,,,
29436327,http://jhsjk.people.cn/article/29436327,中央军委举行晋升上将军衔仪式 习近平颁发命令状并向晋衔的军官表示祝贺,2017-7-29 0:00,人民网－人民日报,活动,,,,,,,,,,
29436328,http://jhsjk.people.cn/article/29436328,习近平集体会见第七次金砖国家安全事务高级代表会议外方代表团团长,2017-7-29 0:00,人民网－人民日报,会见,,,,,,,,,,
29436905,http://jhsjk.people.cn/article/29436905,庆祝中国人民解放军建军90周年阅兵今日举行 习近平将检阅部队并发表重要讲话,2017-7-30 0:00,人民网－人民日报,活动,,,,,,,,,,
29436906,http://jhsjk.people.cn/article/29436906,习近平发表视频祝贺“国际军事比赛—2017”开幕,2017-7-30 0:00,人民网－人民日报,函电,,,,,,,,,,
29436908,http://jhsjk.people.cn/article/29436908,习近平向第六届库布其国际沙漠论坛致贺信,2017-7-30 0:00,人民网－人民日报,函电,,,,,,,,,,
29437201,http://jhsjk.people.cn/article/29437201,庆祝建军90周年阅兵　习近平检阅部队并发表重要讲话,2017-7-30 0:00,人民网,会议,,,,,,,,,,
29437264,http://jhsjk.people.cn/article/29437264,庆祝中国人民解放军建军90周年大会将于8月1日上午在京举行 习近平将出席大会并发表重要讲话,2017-7-30 0:00,新华社,会议,,,,,,,,,,
29437350,http://jhsjk.people.cn/article/29437350,习近平：在庆祝中国人民解放军建军90周年阅兵时的讲话,2017-7-30 0:00,新华社,讲话,,,,,,,,,,
